Date,TempMax,TempMin,TempMean,Precipitation,PrecipHours,WindSpeed,SunshineDuration
1980-03-11,46.7,30.1,38.1,0.028,4,6.9,31875.91
1980-03-12,42.6,32.2,36.6,0.126,5,15.8,39430.71
1980-03-13,49.8,24.1,36.6,0,0,4.3,39497
1980-03-14,59.3,26.6,42.2,0,0,9,39558.05
1980-03-15,57,35.4,45.6,0,0,19.7,39219.93
1980-03-16,39.6,28.3,34.7,0.055,6,12.9,38789.48
1980-03-17,43.8,24.6,33,0,0,4.5,39787.25
1980-03-18,54.5,24.2,38.8,0,0,7.9,39635.42
1980-03-19,53.3,32.4,42.1,0,0,11.8,39785.88
1980-03-20,53.9,31.9,42.3,0,0,6.6,40068.88
1980-03-21,57,31.5,44.2,0.047,6,20.6,40135.22
1980-03-22,48.5,31.8,39.5,0.441,17,13.4,24755.44
1980-03-23,48.5,33.7,41.1,0.008,2,8.7,39600
1980-03-24,52.4,29,41,0.122,6,12.6,40300.84
1980-03-25,42.3,30.4,35.4,0.067,8,12,32473.19
1980-03-26,43.8,28.3,35.4,0,0,4.3,41263.39
1980-03-27,48.4,27.8,36.8,0.024,4,8.5,41024.93
1980-03-28,45.2,28.8,35.9,0.094,9,15.8,29171.39
1980-03-29,47,30.6,37.5,0.02,4,5.2,41658.24
1980-03-30,51.1,26.3,35.4,0.047,5,20.3,25093.26
1980-03-31,38.8,22.8,31.3,0,0,8.4,42031.96
1980-04-01,44,21.8,33.5,0.043,5,8.1,40423.02
1980-04-02,39.9,26.3,32.3,0.354,14,8,21411.12
1980-04-03,48.7,20.5,34.9,0,0,8.1,42719.49
1980-04-04,55.6,25.5,40.8,0,0,5.7,42928.36
1980-04-05,60.9,34.3,47,0.016,3,16,35407.97
1980-04-06,60.3,36.2,47.9,0.004,1,17.5,43221.21
1980-04-07,46.5,33.5,40.1,0,0,20.1,43366.38
1980-04-08,52.4,26.9,40.7,0,0,3.8,43510.58
1980-04-09,63.7,28.1,46.8,0,0,10.1,43653.73
1980-04-10,60.4,37.1,49.9,0.035,3,20.2,43795.7
1980-04-11,48.7,31.6,40.2,0,0,23.3,43282.39
1980-04-12,49.8,29.1,39.8,0,0,14.9,43830.97
1980-04-13,52.9,29.1,40.7,0,0,8,44213.92
1980-04-14,62.5,29.2,47.1,0,0,4.7,44351.86
1980-04-15,68.9,33.2,52.3,0,0,13.6,44489.57
1980-04-16,64.6,41.4,53,0,0,6.6,44626.96
1980-04-17,70.2,33.6,53.4,0,0,5.8,44763.95
1980-04-18,75.6,35.3,57.3,0,0,6.3,44900.43
1980-04-19,79,37.6,60,0,0,6.5,45036.31
1980-04-20,81.4,40.1,62.9,0,0,11.9,45171.5
1980-04-21,75.6,46.1,61.3,0.091,6,13.2,36000
1980-04-22,72.7,43.1,57.6,0.087,4,12.7,40461.27
1980-04-23,53.8,46.1,50.2,0.469,13,14.8,38862.25
1980-04-24,58.9,41.9,51.2,0.016,3,9,37215.36
1980-04-25,64.5,39.1,53,0,0,7.9,45512.6
1980-04-26,65.9,41.8,55.3,0,0,6,45605.65
1980-04-27,69.3,38.1,56.1,0,0,5.3,45660.32
1980-04-28,74,42.6,59.6,0,0,7.9,45230.46
1980-04-29,69.5,46.9,56.5,0.24,13,15.8,42468.86
1980-04-30,61.4,45.5,53.9,0,0,8.6,36509.68
1980-05-01,57.5,47.7,51.5,0.335,12,7,27362.45
1980-05-02,64.6,40.9,53.9,0,0,6.5,46123.55
1980-05-03,68,41.3,55.5,0,0,10.6,46182.65
1980-05-04,70.3,43.4,58.1,0.016,1,10.1,44406.34
1980-05-05,70.8,47.3,59.7,0,0,10.7,42900.64
1980-05-06,73.9,46.5,60.6,0.035,1,11.5,43629.98
1980-05-07,67,47.4,57.4,0.228,14,7.5,39564.01
1980-05-08,67.7,45.1,58.2,0,0,10.7,46555.04
1980-05-09,68.4,45.1,58.2,0,0,21.7,38387.56
1980-05-10,68,51.7,59.6,0.024,4,24.1,46766.04
1980-05-11,56.9,44.9,50.6,0.327,11,18.4,30111.62
1980-05-12,55.8,38.2,46.8,0.106,9,12.9,44099.98
1980-05-13,61.9,36.3,50.4,0.008,2,8.2,47803.88
1980-05-14,64,40.3,52.8,0,0,6,31710.97
1980-05-15,61.5,44.7,54.1,0.031,3,4.1,45045.83
1980-05-16,69.5,43.7,57.2,0.083,5,14.7,46755.45
1980-05-17,63.6,41.5,53.4,0.012,1,10.2,46453.35
1980-05-18,68.8,44,57.2,0,0,6.2,48409.52
1980-05-19,75.3,47.8,63.9,0,0,7.4,48500.27
1980-05-20,80.3,48.9,67.4,0,0,5.6,48583.19
1980-05-21,84,48.2,69.5,0,0,8,48622.83
1980-05-22,84.2,51.6,68.8,0.031,2,13.2,48660.62
1980-05-23,76,54.6,66.6,0.016,2,22.9,48103.64
1980-05-24,68.6,46.2,58.7,0,0,27.8,48730.71
1980-05-25,59.9,39.8,50.3,0.024,4,18.2,48763.14
1980-05-26,72.1,40.8,57.4,0,0,10.6,48195.32
1980-05-27,77.1,42.2,63.2,0,0,18.5,48827.7
1980-05-28,79.4,47.1,64.8,0,0,18.3,48850.09
1980-05-29,73,49.8,62.8,0,0,12.3,48875.66
1980-05-30,80.2,51,67,0,0,17.5,48941.55
1980-05-31,76.2,50.4,65.8,0,0,15,48921.78
1980-06-01,76.6,52.4,66.2,0,0,16.8,48942.34
1980-06-02,79.7,47.9,66.3,0,0,18,49056.56
1980-06-03,83.9,54.1,70.4,0,0,17.5,49075.91
1980-06-04,84.9,54.2,71.6,0,0,18.7,49152.4
1980-06-05,85.6,55.1,73.1,0,0,20.5,49170.23
1980-06-06,83.9,56.1,72.3,0,0,21.6,49185.93
1980-06-07,85.4,58.1,72.4,0,0,8.9,49031.29
1980-06-08,89,53.5,74.2,0,0,9.8,49040.48
1980-06-09,89.2,57.8,76.2,0,0,7.4,49362.76
1980-06-10,93.7,53.9,77.4,0,0,14.6,49374.27
1980-06-11,92.4,58.4,78.6,0,0,17.3,49383.63
1980-06-12,89.1,60.5,77.4,0,0,19.7,49390.9
1980-06-13,89.9,58.7,76.6,0,0,19,49473.64
1980-06-14,86.3,56.4,74.2,0,0,19.7,49556.96
1980-06-15,80,57.5,70.3,0,0,9,49479.21
1980-06-16,84.1,58.4,71.7,0,0,8.8,47291.59
1980-06-17,92,56.9,77.3,0,0,8.5,49558.77
1980-06-18,93.8,57.8,79.7,0,0,15.5,49470.45
1980-06-19,91.1,64.4,80,0,0,10,49548.6
1980-06-20,93.4,57.8,79.3,0,0,16,49626.58
1980-06-21,91.1,62.9,79.4,0,0,14,49530.1
1980-06-22,93.6,58.6,79.4,0,0,12.8,49693.38
1980-06-23,95.1,59.3,80.5,0,0,21.6,49592.18
1980-06-24,94,62.8,80.7,0,0,15.8,49665.64
1980-06-25,96.3,59,81,0,0,15.1,49559.57
1980-06-26,97.3,65,84,0,0,20,49540.62
1980-06-27,89.3,71.3,81.9,0,0,11.2,49609.62
1980-06-28,92.7,63,79.9,0,0,7.3,49497.63
1980-06-29,98.5,61.2,83.6,0,0,11.3,49384.11
1980-06-30,92.7,69.2,83.8,0,0,12.8,48822.35
1980-07-01,87.7,68.7,78.3,0.004,1,14.1,47280.33
1980-07-02,87.7,65.9,77.8,0,0,13.8,48771.05
1980-07-03,92,63.7,79.7,0,0,14.4,49186.32
1980-07-04,94.6,65.6,82.2,0,0,14.7,49417.42
1980-07-05,97,61.1,82.4,0,0,15.2,49382
1980-07-06,98.2,63.2,84.3,0,0,12,48651.12
1980-07-07,92.8,68.5,80.7,0,0,18.4,46119.21
1980-07-08,91.4,63.2,79.6,0,0,13.1,48928.23
1980-07-09,94.4,66.9,83,0,0,8.1,48972.07
1980-07-10,97.3,65,84.1,0,0,9.4,48507.05
1980-07-11,97.3,68,85.1,0.008,2,8.6,48225.13
1980-07-12,92.8,69.5,81.3,0.02,1,12.9,47066.4
1980-07-13,89.9,65,79,0,0,14.1,48235.56
1980-07-14,91.8,64.2,80,0,0,15.3,48712.45
1980-07-15,92.9,64.9,81.4,0,0,8,48701.55
1980-07-16,95.4,64.7,82.9,0,0,7.3,48651.63
1980-07-17,99.7,62.2,84.9,0,0,11,48227.55
1980-07-18,99.2,69.2,86.6,0,0,11,48182.29
1980-07-19,96.7,74,87.2,0,0,14.6,47929.46
1980-07-20,95.4,70.4,84.6,0,0,6.7,48094.66
1980-07-21,98.2,66.2,85.2,0,0,5.2,47911.9
1980-07-22,97.4,69.6,84.6,0,0,17.6,47644.01
1980-07-23,96,66.2,84,0,0,10.8,47345.8
1980-07-24,95.1,69.6,83.4,0,0,16.3,46800
1980-07-25,97.4,65.5,81.6,0.008,1,18.8,47415.76
1980-07-26,92.6,65.1,80.8,0.012,2,12.8,47057.55
1980-07-27,94.8,62.8,81.9,0,0,4.6,47225.17
1980-07-28,98.3,67.2,85.7,0,0,6.8,47292.09
1980-07-29,93.1,69.7,83,0,0,15.3,41679.36
1980-07-30,93.6,69.7,82.4,0,0,8.9,46800
1980-07-31,94.4,67.3,82.7,0,0,9.2,46966.91
1980-08-01,97.3,70.4,84.8,0.012,1,14.4,43675.31
1980-08-02,94.2,70.9,82.7,0,0,13.1,46959.93
1980-08-03,96.6,70.1,82.8,0.047,1,19.3,46847.79
1980-08-04,92.2,67.2,81.3,0,0,11.9,46785.09
1980-08-05,96.2,67.6,84,0,0,13.1,46720.42
1980-08-06,96.9,68.4,85.1,0,0,13.8,46606.04
1980-08-07,97.8,67.6,85.3,0,0,8.6,46541.64
1980-08-08,99.1,65.8,85.6,0,0,10.9,46436.16
1980-08-09,96.4,67.7,84.5,0,0,12.7,46372.59
1980-08-10,98.1,70.4,85.6,0,0,12.3,46307.35
1980-08-11,95.3,69.1,83.3,0,0,5.8,46239.95
1980-08-12,97.4,66.8,83.5,0,0,12,46163.33
1980-08-13,92.9,67.3,81.9,0.008,1,8.1,44925.05
1980-08-14,88.4,67.8,78,0.075,5,13.1,44294.44
1980-08-15,83.8,61.4,73.1,0.205,5,16.6,45685.98
1980-08-16,82.6,58.5,71.7,0,0,10.3,45856.56
1980-08-17,88.3,58.1,75,0,0,11.9,45728.41
1980-08-18,88.9,59.1,76.6,0,0,20.2,45598.99
1980-08-19,84.1,64.3,74.3,0,0,22,45468.41
1980-08-20,78.9,56,67.8,0,0,7.7,45336.77
1980-08-21,87.2,52.8,72.8,0,0,5.4,45204.18
1980-08-22,92.4,55.2,76.7,0,0,16.5,45070.72
1980-08-23,80.6,67,73,0.232,9,10.8,39233.8
1980-08-24,72.6,61.5,66.5,0.264,16,3.8,41236.14
1980-08-25,78.5,60.1,68.6,0.083,8,13.3,44437.97
1980-08-26,78.7,58.7,68.6,0,0,5.4,44530.14
1980-08-27,83.9,53.3,69.9,0,0,10.9,44393.78
1980-08-28,86.7,57.4,73.1,0,0,15.3,44257.12
1980-08-29,86,59.6,74.1,0,0,15,40346.7
1980-08-30,84.7,57.8,71.8,0,0,16.8,42217.68
1980-08-31,81.7,57.9,70.3,0,0,10.9,43845.42
1980-09-01,82.6,58,70.5,0,0,6.5,43706.3
1980-09-02,89.1,52.1,73.3,0,0,13,43145.35
1980-09-03,87.8,61.9,75.9,0,0,9.1,43340.63
1980-09-04,90.5,54,75.1,0,0,7.5,43156.11
1980-09-05,89.6,57.1,76.2,0,0,12.3,42169.22
1980-09-06,83.6,65.9,73.9,0.126,5,7.7,42117.8
1980-09-07,81.3,62.2,71.3,0.091,8,9.1,40812.29
1980-09-08,76.4,60.3,68.9,0.122,8,5.9,40092.5
1980-09-09,70.5,60.6,65.6,0.524,13,6.8,27413.44
1980-09-10,70.3,59.7,64.2,0.925,15,9.2,28838.07
1980-09-11,72.7,54.9,63.8,0,0,12.5,41859.08
1980-09-12,72.5,58.3,65.1,0,0,5.9,41810.62
1980-09-13,78.9,51.8,65.2,0,0,13.5,41760.93
1980-09-14,79.6,51.3,66.1,0,0,9.9,41702.19
1980-09-15,79.6,51,65.7,0,0,9.5,41649.55
1980-09-16,78.8,58,68.2,0,0,13.6,41528.62
1980-09-17,79.6,58.7,69.1,0,0,8.3,41380.92
1980-09-18,88,49.1,70,0,0,15.9,41233.44
1980-09-19,85.9,61.7,74.1,0,0,22.1,41086.25
1980-09-20,76.7,56.3,65.7,0,0,7.4,40938.68
1980-09-21,79.1,52.7,64.6,0,0,16.8,40790.11
1980-09-22,69.3,49.5,59.2,0,0,7.2,40640.68
1980-09-23,72.6,45.8,60.6,0,0,7.2,40490.45
1980-09-24,74,52.4,64,0,0,7.6,40339.54
1980-09-25,76.4,53.2,65.2,0,0,5.1,40188.02
1980-09-26,79.3,44.7,64.2,0,0,6.1,40036
1980-09-27,80.1,48.7,66.5,0,0,5.9,39883.56
1980-09-28,82.2,50.7,68.4,0,0,7.2,39730.8
1980-09-29,80.4,59.6,69.9,0,0,4.2,39577.83
1980-09-30,84,54.2,70.1,0,0,8,39397.83
1980-10-01,83.2,61.1,72,0,0,4.9,39179.7
1980-10-02,79.1,54.3,67.1,0,0,9.3,38966.22
1980-10-03,80,55.2,67.3,0,0,4,38757.71
1980-10-04,81.3,54.3,68,0,0,5.4,38554.58
1980-10-05,80.4,58.4,68.9,0,0,4.8,38357.23
1980-10-06,80.3,52.3,68.2,0,0,4.7,38089.97
1980-10-07,81.6,55.2,69.5,0,0,4.7,37981.38
1980-10-08,82.7,57.2,70.3,0,0,5,37803.85
1980-10-09,79.9,61.2,69.1,0,0,5.3,37633.89
1980-10-10,78.6,55.4,67,0,0,4.9,37471.24
1980-10-11,79.8,45.5,64.2,0,0,8,37237.25
1980-10-12,74.3,51.4,61,0.138,4,13.6,30109.07
1980-10-13,67.7,49.7,58.8,0.043,4,13.2,36702.75
1980-10-14,67.7,46.6,55,0.28,8,17.1,34469.54
1980-10-15,50,41.3,45.9,0.22,15,16.5,35862.7
1980-10-16,48.8,38.6,42.7,0.142,9,13.5,24896.6
1980-10-17,51.1,36.4,43.7,0,0,10.6,36035.81
1980-10-18,53.6,36,45.3,0,0,4.8,36143.24
1980-10-19,58.7,36.4,47.6,0,0,5.4,36085.25
1980-10-20,59,37.7,48.7,0,0,4,36076.48
1980-10-21,59.9,35,48.3,0,0,3.8,35988.3
1980-10-22,63,37.3,49.4,0,0,10.2,35894.4
1980-10-23,50.5,32.6,42.4,0,0,6.4,35827.52
1980-10-24,55.1,29.1,42.3,0,0,3.7,35755.3
1980-10-25,59.2,29,44.6,0,0,3.5,35649.84
1980-10-26,50.9,39.8,44.4,0.197,14,14.9,0
1980-10-27,46.3,35.8,40.9,0.035,4,10.2,26354.81
1980-10-28,48.6,30.9,38.6,0,0,9.4,35216.52
1980-10-29,52,28.2,40.7,0,0,2.9,35075.23
1980-10-30,56.3,29.4,43.2,0,0,4.1,34935
1980-10-31,58.7,30.8,45.1,0,0,2.9,33260.49
1980-11-01,60.3,33.9,47,0,0,2.9,34654.97
1980-11-02,62.9,35.3,49.1,0,0,5.5,32646.48
1980-11-03,63.4,41.9,51.7,0,0,5.4,34376.33
1980-11-04,64.8,39.5,52.6,0,0,3.2,34237.9
1980-11-05,66.4,39.2,53.5,0,0,2.8,34100.25
1980-11-06,67.3,35.9,52.5,0,0,5.6,33963.55
1980-11-07,69.2,37.1,53,0,0,7,33827.95
1980-11-08,68.7,40,54.8,0,0,9.1,33693.62
1980-11-09,71.1,35.2,52.4,0,0,6.2,33560.72
1980-11-10,71.6,37.3,53.5,0,0,6.3,33429.41
1980-11-11,69.4,37.3,53.3,0,0,10.9,31068.22
1980-11-12,64.6,46.9,54.5,0.126,10,16.7,32329.5
1980-11-13,50.6,40,45.1,0.008,1,7.8,32806.94
1980-11-14,44.3,31.9,38.2,0,0,8.3,32923.77
1980-11-15,42.7,26.4,33.5,0,0,8.8,32803.17
1980-11-16,37.7,24,30.1,0,0,13.4,32685.26
1980-11-17,40.1,23.7,31.6,0,0,6.1,32570.25
1980-11-18,42.7,26,33.8,0,0,2.8,32458.34
1980-11-19,45,28.6,36.2,0,0,3.1,32349.19
1980-11-20,48.8,32,39.2,0,0,3.5,31503.72
1980-11-21,49.7,25.7,37.9,0,0,3.8,32136.04
1980-11-22,47.9,27.2,38,0,0,6.5,30571.92
1980-11-23,49.1,32.5,40.9,0.051,4,7.3,26564.71
1980-11-24,42.9,33.5,38.6,0.094,12,11.2,12669.09
1980-11-25,41.6,28.4,33.7,0,0,6,31547.72
1980-11-26,43.5,24.5,33.4,0,0,4.8,31488.23
1980-11-27,43.9,23.8,32.8,0,0,4.2,31342.37
1980-11-28,49.7,24.3,35.5,0,0,3.6,31205.21
1980-11-29,56.9,25.4,38.3,0,0,4.3,29452.95
1980-11-30,56.1,32,42.9,0,0,9.4,24496.11
1980-12-01,48.8,29.3,41,0,0,10.6,30849.47
1980-12-02,55.6,27.2,39.3,0,0,12.4,30688.91
1980-12-03,57.9,32.9,44.5,0,0,9.6,27702.66
1980-12-04,57.4,37.8,46.2,0,0,17.2,30197.46
1980-12-05,50.6,34.2,41.4,0.138,11,14.5,30421.39
1980-12-06,48.8,29.4,37.8,0.039,5,15.4,30505.52
1980-12-07,38.9,29.4,33.4,0.571,22,5.1,13823.79
1980-12-08,38,24.5,30.2,0,0,5.8,28584.24
1980-12-09,38.3,21.8,28.3,0,0,6,30412.27
1980-12-10,39.1,19.2,27.7,0,0,3.6,30449.93
1980-12-11,42.8,20.9,30.4,0,0,3.5,30431
1980-12-12,45.1,22.4,32.3,0,0,4.3,30439.78
1980-12-13,44.3,27,34,0,0,3.5,30444.83
1980-12-14,44.3,23.2,32.2,0,0,3.2,30459.37
1980-12-15,47.2,25.3,34.4,0,0,2.8,30476.32
1980-12-16,51.2,27,36.7,0,0,2.8,30467.16
1980-12-17,52.6,26.6,38.4,0,0,3.6,30449.07
1980-12-18,51.8,27.2,38.3,0,0,3.4,30434.91
1980-12-19,49.2,26.7,37.3,0,0,3.1,30424.71
1980-12-20,48.2,26.3,36.7,0,0,3.2,30418.5
1980-12-21,48.8,29.1,37.8,0,0,3.8,30416.31
1980-12-22,49.9,29.8,40.1,0,0,3,28711.62
1980-12-23,47.7,33.4,40.7,0.02,2,8.6,30424.06
1980-12-24,47,25.3,35.7,0,0,3.6,23773.3
1980-12-25,49.1,28.1,38,0,0,3.4,26163.29
1980-12-26,51.7,31,40.7,0,0,3.6,30466.26
1980-12-27,53.6,30.3,41.5,0,0,3.4,30488.54
1980-12-28,52.1,36.6,43.5,0,0,2.5,28207.52
1980-12-29,52.6,33.9,42.3,0,0,3.1,30545.93
1980-12-30,50.6,25.5,37.8,0,0,3.4,30581.5
1980-12-31,51.6,33.3,41,0,0,2.9,30621.48
1981-01-01,52.3,31.2,40.2,0,0,3,30665.75
1981-01-02,51.5,28.1,38.8,0.004,1,3.4,30714.2
1981-01-03,51,29.5,39.4,0,0,3.2,30766.68
1981-01-04,52.5,32.5,41.9,0.004,1,3.8,30823.08
1981-01-05,43.2,33.4,38.7,0.134,5,7,30883.27
1981-01-06,44.8,30.9,36.7,0,0,2.3,30947.12
1981-01-07,43.6,24.5,34.1,0,0,3.6,31014.51
1981-01-08,44.9,30.3,36.7,0,0,3.7,31085.31
1981-01-09,45.3,28.7,36.2,0,0,3.2,31159.39
1981-01-10,47.1,26.5,36.7,0,0,2.7,31236.63
1981-01-11,48.9,28.3,38.3,0,0,4.4,31316.88
1981-01-12,48.7,30.8,38.9,0,0,3.8,30310.59
1981-01-13,48.9,32.2,39.1,0,0,3.3,31485.97
1981-01-14,48.2,25.4,36.5,0,0,2.9,31574.56
1981-01-15,46.6,31.3,37.6,0,0,2.8,31665.66
1981-01-16,44.2,27.1,35.4,0.047,5,3.4,31759.18
1981-01-17,46.6,31.5,38.3,0.016,3,4,26795.48
1981-01-18,47.3,29.7,38.6,0,0,4,31953.69
1981-01-19,47.2,29.9,38.8,0,0,3.3,32056.01
1981-01-20,49.7,28.2,37.8,0,0,3.7,32161.76
1981-01-21,51.5,29.1,40.2,0,0,4.3,32270.73
1981-01-22,50.8,27.9,38.6,0,0,3.4,32373.2
1981-01-23,53.6,26.3,39.5,0,0,4.1,32400.9
1981-01-24,49.8,29.8,38.2,0,0,17.1,32427.88
1981-01-25,42.1,31.2,35.6,0,0,7.7,32462.33
1981-01-26,41.5,27.4,34.3,0,0,5.9,32025.27
1981-01-27,46.7,23.9,35.4,0,0,3.9,32407.3
1981-01-28,51.8,30.2,39.4,0.083,7,12.4,29696.42
1981-01-29,48.3,30.8,38.1,0,0,13.7,32531.97
1981-01-30,43.3,29.1,36.6,0.039,5,18.5,32058.06
1981-01-31,35.7,22.7,29.4,0,0,11.9,28545.35
1981-02-01,39.8,23.5,30.5,0,0,13.2,32956.53
1981-02-02,39.8,22.1,30.2,0,0,5.8,33413.53
1981-02-03,43.7,22.3,33.2,0,0,3.5,32540.21
1981-02-04,44.2,25.9,35.1,0,0,5.5,33611.83
1981-02-05,43.8,25.3,34.1,0,0,4.1,33878.83
1981-02-06,47,23.6,35.1,0,0,7.2,33391.87
1981-02-07,45.4,29.1,36.7,0,0,11.2,34290.09
1981-02-08,49.5,26.3,37.6,0,0,8.2,33187.01
1981-02-09,45.2,33.2,37.8,0.236,15,10,18263.27
1981-02-10,33.1,19.2,29.3,0,0,23,34511.79
1981-02-11,40.8,16.5,27.9,0,0,4.7,33197.99
1981-02-12,45.6,20.5,33,0,0,3.7,35151.95
1981-02-13,51.9,21.2,35.5,0,0,4.1,35299.04
1981-02-14,55.1,26.2,39.2,0,0,4.7,26742.36
1981-02-15,55.6,35.8,44.6,0,0,7.2,32106.58
1981-02-16,55.3,31,44,0,0,4.1,35719.97
1981-02-17,57,29.2,43.2,0,0,6.4,28138.46
1981-02-18,59.2,34.8,47.1,0,0,6.4,36048.48
1981-02-19,64.1,28.4,46.6,0,0,7.9,31983.58
1981-02-20,50.9,35.1,44,0,0,15.3,30120.22
1981-02-21,46.9,28.7,37.1,0,0,7,36504.16
1981-02-22,50.6,28.6,39.6,0,0,3.7,36656.25
1981-02-23,59.1,25.4,42.5,0,0,4.3,36808.2
1981-02-24,65.1,28.3,45.7,0,0,13.7,36959.91
1981-02-25,63.2,29.9,47.3,0,0,16.5,37111.25
1981-02-26,52,35.8,42.9,0.146,5,19.6,34079.22
1981-02-27,50.8,27.9,39.9,0,0,5.9,37412.79
1981-02-28,54.2,29.1,42.5,0,0,5.2,37251.91
1981-03-01,53.3,31.5,43.2,0,0,9.2,37717.03
1981-03-02,49.1,30.7,37.9,0.228,14,7.6,21793.88
1981-03-03,45.9,29.3,37.6,0.02,3,8.4,38024.54
1981-03-04,49.9,30.9,39.9,0.004,1,4.5,38179.22
1981-03-05,54.3,27.2,40.8,0,0,5.8,38053.55
1981-03-06,45.6,31.8,38.1,0.213,8,8.8,12410.54
1981-03-07,46.8,29.9,38.1,0.012,1,5.7,38645.54
1981-03-08,49.3,30.6,39.9,0.008,1,4.9,38801.37
1981-03-09,50.7,29.2,40.6,0,0,4,38957.2
1981-03-10,51.5,29.2,40.4,0.024,3,6.7,39112.94
1981-03-11,46.1,34.1,38.6,0.236,16,3.6,26290.72
1981-03-12,49.6,31,40.3,0.024,4,5.8,39415.76
1981-03-13,52.5,28.9,40.8,0.071,6,7,39476.55
1981-03-14,48.5,33.9,40.6,0.154,14,7,34511.88
1981-03-15,52.8,29.3,42.6,0,0,4.9,39601.76
1981-03-16,57.2,29.6,44.1,0.051,7,14.6,37161.6
1981-03-17,45.6,30.4,38.2,0.075,3,13.6,39684.3
1981-03-18,46,27.4,36.2,0,0,5.7,39795.61
1981-03-19,55.2,26.5,41.2,0,0,5.1,27575.24
1981-03-20,49.3,37.4,42.7,0.126,8,17,18000
1981-03-21,52.4,32.4,42,0,0,10.4,39943.7
1981-03-22,56,33.3,44.6,0,0,6.3,40038.83
1981-03-23,59.4,32.6,46.4,0,0,4.7,40097.06
1981-03-24,58.6,39.2,48.3,0,0,13.3,40162.6
1981-03-25,63.6,29.4,47.4,0,0,11.5,37632.56
1981-03-26,69.5,43.9,55.6,0.031,2,22.1,39691.39
1981-03-27,50.2,37.1,43.6,0.067,5,16.6,40072.96
1981-03-28,49.7,32.3,40.2,0.055,7,9,27151.91
1981-03-29,58.2,30.7,45.2,0,0,9.8,41424.62
1981-03-30,47.2,34.6,42.4,0.146,8,14,31278.6
1981-03-31,52.8,29.8,40.4,0,0,8.3,41854.61
1981-04-01,63.8,29.1,47,0,0,17.5,41102.48
1981-04-02,67,35.2,53,0.016,2,20.3,40195.71
1981-04-03,49.2,37,43.9,0.008,2,18.2,42167.23
1981-04-04,50.2,30.2,40.1,0,0,19.3,42813.76
1981-04-05,57,30.3,44,0,0,3.9,43041.01
1981-04-06,69.6,30.3,51.9,0,0,16,43044.08
1981-04-07,68.6,40.5,54.7,0.035,4,20.5,34486.33
1981-04-08,58.6,38.9,48.7,0.11,5,7.2,43469.43
1981-04-09,72.9,34.1,55.5,0,0,14.3,43611.6
1981-04-10,74.9,42.4,60.4,0,0,18.3,43753.23
1981-04-11,73,43.7,60.4,0,0,18.8,43693.39
1981-04-12,72.7,46.3,60.6,0,0,14.4,42447.06
1981-04-13,71.4,43.6,59.7,0,0,7.4,44176.68
1981-04-14,71.3,40.4,56.5,0.185,8,11.7,39131.31
1981-04-15,67.7,48.4,57.1,0.252,10,9.9,42787.48
1981-04-16,72.4,41.3,58.2,0,0,8.4,44596.03
1981-04-17,75.5,42.5,60.2,0,0,8.2,44557.01
1981-04-18,74.9,45,59.4,0.024,4,13.2,32686.55
1981-04-19,65.8,45.2,57.1,0.004,1,21.4,43081.42
1981-04-20,65.9,44.6,55.8,0,0,14.9,45138.32
1981-04-21,69.6,45.9,58,0,0,15.4,45067.06
1981-04-22,68.3,42.5,55.8,0,0,7.3,45335.66
1981-04-23,72.8,47.8,61.2,0,0,5.6,45389.77
1981-04-24,79.6,44.2,65.3,0,0,7,45443.73
1981-04-25,83,47.5,68.6,0,0,16.5,45501.94
1981-04-26,82.1,52.1,69.3,0,0,18.2,45589.7
1981-04-27,80,55,68.1,0,0,15.2,45175.71
1981-04-28,75.9,47.9,63.1,0,0,6.9,45747.01
1981-04-29,81.5,54.6,69.4,0,0,7.4,45859.38
1981-04-30,83.4,59,71.4,0,0,14,45920.23
1981-05-01,85.5,55.7,72.7,0,0,10.7,46044.8
1981-05-02,82.5,57.8,70.4,0.043,2,19.8,42506.15
1981-05-03,72.3,50.5,60.1,0.244,12,19.5,46167.92
1981-05-04,68.6,46.1,57.6,0,0,5.1,46384.51
1981-05-05,76.7,42.9,62,0,0,16.4,43368.73
1981-05-06,74.3,47.4,61.6,0,0,21.4,46687.36
1981-05-07,62.7,41.7,52.3,0,0,12.5,46937.32
1981-05-08,62,41.6,52.9,0,0,25.1,47105.52
1981-05-09,65.2,37.8,53.3,0,0,10.4,47181.16
1981-05-10,74.9,39.1,60.5,0,0,9.6,47054.39
1981-05-11,68.3,51.7,59.4,0.035,3,16.8,39148.42
1981-05-12,74.9,39.8,58.1,0,0,18.7,47500.7
1981-05-13,67.2,40.3,55.9,0,0,6.2,47896.1
1981-05-14,81.8,42.8,65.9,0,0,17.6,47971.35
1981-05-15,73.1,53.7,64.9,0.024,3,19.9,40854.2
1981-05-16,59.8,47.6,52.7,0.043,5,13.5,45448.2
1981-05-17,61.8,44.5,53,0.11,8,13.1,43462.3
1981-05-18,69.3,45.4,58.3,0,0,5.1,48382.61
1981-05-19,79.9,45.4,65,0,0,18.2,43675.31
1981-05-20,68.5,50.3,60.7,0.043,3,23.4,20814.8
1981-05-21,68,42.4,56.4,0.016,3,14.7,48611.78
1981-05-22,70.7,51.5,61.3,0,0,12.3,48649.52
1981-05-23,73.1,50.9,62.4,0,0,8.8,48685.68
1981-05-24,78.6,49.3,66.5,0,0,13.3,46211.34
