ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Arches NP,ARCH,National Park,Intermountain ,UT,1979,1,"2,970",0,"10,998",0,0,0,35,47,5,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,ARCH,National Park,Intermountain ,UT,1979,2,"3,135",0,"15,573",0,0,0,108,120,29,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,ARCH,National Park,Intermountain ,UT,1979,3,"14,659",0,"104,265",0,0,0,"1,143","1,115",254,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,ARCH,National Park,Intermountain ,UT,1979,4,"31,818",0,"224,598",0,0,0,"2,152","2,342",401,0,486,Arches NP,ARCH,National Park,Intermountain ,UT,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,ARCH,National Park,Intermountain ,UT,1979,5,"39,266",0,"299,310",0,0,0,"2,380","3,112",927,0,"1,144",Arches NP,ARCH,National Park,Intermountain ,UT,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,ARCH,National Park,Intermountain ,UT,1979,6,"43,503",0,"271,917",0,0,0,"2,577","2,390",179,0,746,Arches NP,ARCH,National Park,Intermountain ,UT,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,ARCH,National Park,Intermountain ,UT,1979,7,"36,524",0,"243,180",0,0,0,"2,843","2,073",46,0,605,Arches NP,ARCH,National Park,Intermountain ,UT,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,ARCH,National Park,Intermountain ,UT,1979,8,"43,309",0,"266,683",0,0,0,"3,351","2,021",102,0,363,Arches NP,ARCH,National Park,Intermountain ,UT,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,ARCH,National Park,Intermountain ,UT,1979,9,"30,813",0,"209,751",0,0,0,"2,291","2,201",141,0,255,Arches NP,ARCH,National Park,Intermountain ,UT,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,ARCH,National Park,Intermountain ,UT,1979,10,"15,273",0,"120,315",0,0,0,"1,154","1,626",164,0,160,Arches NP,ARCH,National Park,Intermountain ,UT,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,ARCH,National Park,Intermountain ,UT,1979,11,"5,492",0,"42,684",0,0,0,587,448,57,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,ARCH,National Park,Intermountain ,UT,1979,12,"3,078",0,"16,146",0,0,0,151,110,27,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1979,"269,840",0,"1,825,420",0,0,0,"18,772","17,605","2,332",0,"3,759"
Arches NP,ARCH,National Park,Intermountain ,UT,1980,1,"3,599",0,"16,317",0,0,0,132,85,13,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1980,2,"4,687",0,"22,221",0,0,0,176,164,10,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1980,3,"15,915",0,"109,497",0,0,0,"1,575",673,284,0,41,Arches NP,ARCH,National Park,Intermountain ,UT,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1980,4,"27,050",0,"191,742",0,0,0,"2,220","1,823",301,0,264,Arches NP,ARCH,National Park,Intermountain ,UT,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1980,5,"39,099",0,"282,753",0,0,0,"2,818","2,241",658,0,"1,177",Arches NP,ARCH,National Park,Intermountain ,UT,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1980,6,"47,171",0,"277,473",0,0,0,"2,853","1,918",138,0,895,Arches NP,ARCH,National Park,Intermountain ,UT,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1980,7,"43,685",0,"266,991",0,0,0,"2,798","2,054",48,0,764,Arches NP,ARCH,National Park,Intermountain ,UT,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1980,8,"47,837",0,"292,839",0,0,0,"3,570","2,188",78,0,386,Arches NP,ARCH,National Park,Intermountain ,UT,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1980,9,"31,387",0,"217,377",0,0,0,"2,343","2,392",146,0,253,Arches NP,ARCH,National Park,Intermountain ,UT,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1980,10,"16,983",0,"122,421",0,0,0,"1,151","1,451",100,0,276,Arches NP,ARCH,National Park,Intermountain ,UT,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1980,11,"7,481",0,"51,867",0,0,0,625,534,67,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1980,12,"5,625",0,"34,371",0,0,0,329,332,43,0,25,Arches NP,ARCH,National Park,Intermountain ,UT,1980,"290,519",0,"1,885,869",0,0,0,"20,590","15,855","1,886",0,"4,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1981,1,"7,144",0,"38,208",0,0,0,391,276,32,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,ARCH,National Park,Intermountain ,UT,1981,2,"6,275",0,"33,129",0,0,0,349,196,51,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,ARCH,National Park,Intermountain ,UT,1981,3,"17,024",0,"132,744",0,0,0,"2,081",973,264,0,85,Arches NP,ARCH,National Park,Intermountain ,UT,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,ARCH,National Park,Intermountain ,UT,1981,4,"30,543",0,"233,757",0,0,0,"2,515","2,067",550,0,790,Arches NP,ARCH,National Park,Intermountain ,UT,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,ARCH,National Park,Intermountain ,UT,1981,5,"41,614",0,"295,434",0,0,0,"3,304","1,773",639,0,"1,392",Arches NP,ARCH,National Park,Intermountain ,UT,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,ARCH,National Park,Intermountain ,UT,1981,6,"51,670",0,"308,658",0,0,0,"3,661","1,730",153,0,858,Arches NP,ARCH,National Park,Intermountain ,UT,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,ARCH,National Park,Intermountain ,UT,1981,7,"48,711",0,"288,357",0,0,0,"3,591","1,463",125,0,747,Arches NP,ARCH,National Park,Intermountain ,UT,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,ARCH,National Park,Intermountain ,UT,1981,8,"52,953",0,"310,611",0,0,0,"4,165","1,604",110,0,444,Arches NP,ARCH,National Park,Intermountain ,UT,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,ARCH,National Park,Intermountain ,UT,1981,9,"35,795",0,"233,865",0,0,0,"2,946","1,803",147,0,374,Arches NP,ARCH,National Park,Intermountain ,UT,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,ARCH,National Park,Intermountain ,UT,1981,10,"20,656",0,"136,848",0,0,0,"1,345","1,373",73,0,329,Arches NP,ARCH,National Park,Intermountain ,UT,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,ARCH,National Park,Intermountain ,UT,1981,11,"10,157",0,"57,423",0,0,0,430,636,57,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,ARCH,National Park,Intermountain ,UT,1981,12,"3,966",0,"24,738",0,0,0,173,316,35,0,11,Arches NP,ARCH,National Park,Intermountain ,UT,1981,"326,508",0,"2,093,772",0,0,0,"24,951","14,210","2,236",0,"5,030"
Arches NP,ARCH,National Park,Intermountain ,UT,1982,1,"5,531",0,"26,505",0,0,0,209,180,24,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1982,2,"6,897",0,"26,019",0,0,0,109,83,30,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1982,3,"19,703",0,"145,125",0,0,0,"2,241",889,227,0,227,Arches NP,ARCH,National Park,Intermountain ,UT,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1982,4,"29,711",0,"232,965",0,0,0,"2,536","2,051",643,0,763,Arches NP,ARCH,National Park,Intermountain ,UT,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1982,5,"43,011",0,"306,177",0,0,0,"3,280","1,897",849,0,"1,805",Arches NP,ARCH,National Park,Intermountain ,UT,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1982,6,"55,267",0,"316,953",0,0,0,"2,904","2,482",287,0,625,Arches NP,ARCH,National Park,Intermountain ,UT,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1982,7,"53,035",0,"296,601",0,0,0,"3,243","1,881",60,0,545,Arches NP,ARCH,National Park,Intermountain ,UT,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1982,8,"52,025",0,"299,667",0,0,0,"3,445","1,984",62,0,492,Arches NP,ARCH,National Park,Intermountain ,UT,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1982,9,"36,934",0,"236,346",0,0,0,"2,494","2,158",139,0,440,Arches NP,ARCH,National Park,Intermountain ,UT,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1982,10,"18,992",0,"81,864",0,0,0,354,344,155,0,184,Arches NP,ARCH,National Park,Intermountain ,UT,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1982,11,"10,845",0,"58,575",0,0,0,734,288,63,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1982,12,"7,464",0,"33,624",0,0,0,111,354,3,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1982,"339,415",0,"2,060,421",0,0,0,"21,660","14,591","2,542",0,"5,081"
Arches NP,ARCH,National Park,Intermountain ,UT,1983,1,"4,672",0,"23,088",0,0,0,74,279,25,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,ARCH,National Park,Intermountain ,UT,1983,2,"6,993",0,"32,907",0,0,0,172,276,49,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,ARCH,National Park,Intermountain ,UT,1983,3,"14,734",0,"81,090",0,0,0,668,533,110,0,226,Arches NP,ARCH,National Park,Intermountain ,UT,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,ARCH,National Park,Intermountain ,UT,1983,4,"20,073",0,"107,523",0,0,0,618,555,430,0,368,Arches NP,ARCH,National Park,Intermountain ,UT,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,ARCH,National Park,Intermountain ,UT,1983,5,"34,040",0,"248,496",0,0,0,"2,567","2,000",547,0,985,Arches NP,ARCH,National Park,Intermountain ,UT,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,ARCH,National Park,Intermountain ,UT,1983,6,"38,975",0,"262,557",0,0,0,"3,125","2,288",135,0,520,Arches NP,ARCH,National Park,Intermountain ,UT,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,ARCH,National Park,Intermountain ,UT,1983,7,"50,659",0,"296,745",0,0,0,"3,169","2,291",77,0,495,Arches NP,ARCH,National Park,Intermountain ,UT,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,ARCH,National Park,Intermountain ,UT,1983,8,"50,320",0,"286,104",0,0,0,"3,243","1,862",91,0,435,Arches NP,ARCH,National Park,Intermountain ,UT,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,ARCH,National Park,Intermountain ,UT,1983,9,"36,578",0,"232,302",0,0,0,"2,378","2,184",111,0,434,Arches NP,ARCH,National Park,Intermountain ,UT,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,ARCH,National Park,Intermountain ,UT,1983,10,"20,107",0,"104,145",0,0,0,729,621,88,0,388,Arches NP,ARCH,National Park,Intermountain ,UT,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,ARCH,National Park,Intermountain ,UT,1983,11,"7,384",0,"44,808",0,0,0,833,80,31,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,ARCH,National Park,Intermountain ,UT,1983,12,"3,340",0,"18,468",0,0,0,76,276,1,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1983,"287,875",0,"1,738,233",0,0,0,"17,652","13,245","1,695",0,"3,851"
Arches NP,ARCH,National Park,Intermountain ,UT,1984,1,"4,021",0,"17,127",0,0,0,63,142,6,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,ARCH,National Park,Intermountain ,UT,1984,2,"4,601",0,"19,803",0,0,0,70,168,12,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,ARCH,National Park,Intermountain ,UT,1984,3,"16,732",0,"76,896",0,0,0,489,415,205,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,ARCH,National Park,Intermountain ,UT,1984,4,"30,806",0,"130,194",0,0,0,501,396,256,0,421,Arches NP,ARCH,National Park,Intermountain ,UT,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,ARCH,National Park,Intermountain ,UT,1984,5,"44,454",0,"259,146",0,0,0,"2,424","1,466",434,0,916,Arches NP,ARCH,National Park,Intermountain ,UT,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,ARCH,National Park,Intermountain ,UT,1984,6,"58,744",0,"329,832",0,0,0,"3,166","2,230",114,0,890,Arches NP,ARCH,National Park,Intermountain ,UT,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,ARCH,National Park,Intermountain ,UT,1984,7,"55,728",0,"290,139",0,0,0,"3,068","1,537",77,0,441,Arches NP,ARCH,National Park,Intermountain ,UT,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,ARCH,National Park,Intermountain ,UT,1984,8,"57,412",0,"302,988",0,0,0,"3,275","1,715",95,0,363,Arches NP,ARCH,National Park,Intermountain ,UT,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,ARCH,National Park,Intermountain ,UT,1984,9,"42,668",0,"264,997",0,0,0,"2,185","2,532",106,0,272,Arches NP,ARCH,National Park,Intermountain ,UT,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,ARCH,National Park,Intermountain ,UT,1984,10,"18,121",0,"111,891",0,0,0,"1,079",944,98,0,276,Arches NP,ARCH,National Park,Intermountain ,UT,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,ARCH,National Park,Intermountain ,UT,1984,11,"7,059",0,"43,689",0,0,0,641,276,21,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,ARCH,National Park,Intermountain ,UT,1984,12,"4,834",0,"22,854",0,0,0,210,138,1,0,30,Arches NP,ARCH,National Park,Intermountain ,UT,1984,"345,180",0,"1,869,556",0,0,0,"17,171","11,959","1,425",0,"3,609"
Arches NP,ARCH,National Park,Intermountain ,UT,1985,1,"4,727",0,"23,109",0,0,0,200,140,8,0,24,Arches NP,ARCH,National Park,Intermountain ,UT,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,ARCH,National Park,Intermountain ,UT,1985,2,"4,944",0,"24,744",0,0,0,193,151,51,0,18,Arches NP,ARCH,National Park,Intermountain ,UT,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,ARCH,National Park,Intermountain ,UT,1985,3,"18,033",0,"94,611",0,0,0,650,327,195,0,516,Arches NP,ARCH,National Park,Intermountain ,UT,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,ARCH,National Park,Intermountain ,UT,1985,4,"36,032",0,"258,528",0,0,0,"2,980","2,197",460,0,631,Arches NP,ARCH,National Park,Intermountain ,UT,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,ARCH,National Park,Intermountain ,UT,1985,5,"50,174",0,"298,314",0,0,0,"3,298","1,959",324,0,576,Arches NP,ARCH,National Park,Intermountain ,UT,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,ARCH,National Park,Intermountain ,UT,1985,6,"56,588",0,"319,692",0,0,0,"3,478","1,819",138,0,812,Arches NP,ARCH,National Park,Intermountain ,UT,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,ARCH,National Park,Intermountain ,UT,1985,7,"54,484",0,"295,020",0,0,0,"3,383","1,521",39,0,539,Arches NP,ARCH,National Park,Intermountain ,UT,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,ARCH,National Park,Intermountain ,UT,1985,8,"61,538",0,"328,854",0,0,0,"3,706","1,931",54,0,319,Arches NP,ARCH,National Park,Intermountain ,UT,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,ARCH,National Park,Intermountain ,UT,1985,9,"44,554",0,"255,174",0,0,0,"2,451","2,221",142,0,249,Arches NP,ARCH,National Park,Intermountain ,UT,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,ARCH,National Park,Intermountain ,UT,1985,10,"21,037",0,"131,415",0,0,0,"1,473","1,012",161,0,200,Arches NP,ARCH,National Park,Intermountain ,UT,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,ARCH,National Park,Intermountain ,UT,1985,11,"6,217",0,"40,347",0,0,0,240,641,23,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,ARCH,National Park,Intermountain ,UT,1985,12,"5,136",0,"23,472",0,0,0,206,130,1,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1985,"363,464",0,"2,093,280",0,0,0,"22,258","14,049","1,596",0,"3,884"
Arches NP,ARCH,National Park,Intermountain ,UT,1986,1,"7,070",0,"32,154",0,0,0,200,185,31,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,ARCH,National Park,Intermountain ,UT,1986,2,"6,762",0,"30,774",0,0,0,224,187,26,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,ARCH,National Park,Intermountain ,UT,1986,3,"33,700",0,"252,780",0,0,0,"3,040","2,251",588,0,441,Arches NP,ARCH,National Park,Intermountain ,UT,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,ARCH,National Park,Intermountain ,UT,1986,4,"36,042",0,"240,462",0,0,0,"2,807","1,841",351,0,515,Arches NP,ARCH,National Park,Intermountain ,UT,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,ARCH,National Park,Intermountain ,UT,1986,5,"53,931",0,"325,665",0,0,0,"3,057","2,000",365,0,"1,406",Arches NP,ARCH,National Park,Intermountain ,UT,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,ARCH,National Park,Intermountain ,UT,1986,6,"62,158",0,"326,298",0,0,0,"3,080","2,071",88,0,587,Arches NP,ARCH,National Park,Intermountain ,UT,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,ARCH,National Park,Intermountain ,UT,1986,7,"63,528",0,"331,272",0,0,0,"3,556","1,645",58,0,603,Arches NP,ARCH,National Park,Intermountain ,UT,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,ARCH,National Park,Intermountain ,UT,1986,8,"68,397",0,"354,183",0,0,0,"3,842","1,803",83,0,480,Arches NP,ARCH,National Park,Intermountain ,UT,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,ARCH,National Park,Intermountain ,UT,1986,9,"49,456",0,"268,272",0,0,0,"2,410","2,198",163,0,225,Arches NP,ARCH,National Park,Intermountain ,UT,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,ARCH,National Park,Intermountain ,UT,1986,10,"23,414",0,"142,386",0,0,0,"1,514","1,223",95,0,174,Arches NP,ARCH,National Park,Intermountain ,UT,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,ARCH,National Park,Intermountain ,UT,1986,11,"8,425",0,"49,251",0,0,0,257,623,44,0,75,Arches NP,ARCH,National Park,Intermountain ,UT,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,ARCH,National Park,Intermountain ,UT,1986,12,"6,561",0,"35,643",0,0,0,240,411,14,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1986,"419,444",0,"2,389,140",0,0,0,"24,227","16,438","1,906",0,"4,506"
Arches NP,ARCH,National Park,Intermountain ,UT,1987,1,"6,015",0,"28,077",0,0,0,222,196,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
Arches NP,ARCH,National Park,Intermountain ,UT,1987,2,"6,957",0,"33,927",0,0,0,260,201,7,0,76,Arches NP,ARCH,National Park,Intermountain ,UT,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
Arches NP,ARCH,National Park,Intermountain ,UT,1987,3,"22,167",0,"173,493",0,0,0,"2,029","1,745",280,0,404,Arches NP,ARCH,National Park,Intermountain ,UT,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
Arches NP,ARCH,National Park,Intermountain ,UT,1987,4,"43,965",0,"167,300",0,0,0,"3,441","1,800",561,0,890,Arches NP,ARCH,National Park,Intermountain ,UT,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
Arches NP,ARCH,National Park,Intermountain ,UT,1987,5,"63,510",0,"353,850",0,0,0,"3,301","1,700",467,0,"1,337",Arches NP,ARCH,National Park,Intermountain ,UT,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
Arches NP,ARCH,National Park,Intermountain ,UT,1987,6,"69,019",0,"365,649",0,0,0,"3,627","1,724",139,0,"1,118",Arches NP,ARCH,National Park,Intermountain ,UT,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
Arches NP,ARCH,National Park,Intermountain ,UT,1987,7,"71,987",0,"358,641",0,0,0,"3,506","1,539",103,0,797,Arches NP,ARCH,National Park,Intermountain ,UT,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
Arches NP,ARCH,National Park,Intermountain ,UT,1987,8,"80,492",0,"385,932",0,0,0,"3,602","1,613",145,0,659,Arches NP,ARCH,National Park,Intermountain ,UT,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
Arches NP,ARCH,National Park,Intermountain ,UT,1987,9,"60,969",0,"318,699",0,0,0,"2,327","2,727",204,0,400,Arches NP,ARCH,National Park,Intermountain ,UT,1987,"468,916",0,"2,498,585",0,0,0,"24,469","17,627","2,137",0,"6,477"
